id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references,dataset_id
24935786,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,54b14b75-729c-4910-9e51-fbf61ae74206,BRIT528110,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Gentianales|Rubiaceae|Cephalanthus|Cephalanthus occidentalis,Plantae,Magnoliophyta,,Gentianales,Rubiaceae,Cephalanthus occidentalis var. occidentalis,218694.0,,Cephalanthus,,occidentalis,var.,occidentalis,Variety,"K. Hines, A. Krings",2010-00-00,,,,,,Lloyd H. Shinners,8296,1945-06-26,1945.0,6.0,26.0,177.0,,,"Shrubs or small trees to 4 m. tall, forming thickets with Celtis. Flowers creamy white",Sandy stream bottom pasture,,,,,,Celtis,,,,,,,United States,Texas,Roberts,,6 miles n.e. of Miami; Red Deer Creek,,,,,,,,,,,,,,,,,,,,apbordelon,2020-05-18 13:28:21,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:54b14b75-729c-4910-9e51-fbf61ae74206,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24935786,370-symbiota_data
24925176,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,71707655-0d22-4470-a6ed-16be880b695c,BRIT451419,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Sapindales|Rutaceae|Thamnosma,Plantae,Magnoliophyta,,Sapindales,Rutaceae,Thamnosma texana,2659.0,(A. Gray) Torr.,Thamnosma,,texana,,,Species,,,,,,,,Laura Guerra,33,1964-03-21,1964.0,3.0,21.0,81.0,,,,In sandy loam.,,,,,,,,,,,,,United States,Texas,Webb,,"Highway 83, ten miles southeast of Laredo, Texas",,,,,,,,,,,,,,,,,,,,preprocessed,2020-09-25 10:38:07,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:71707655-0d22-4470-a6ed-16be880b695c,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24925176,370-symbiota_data
26810982,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,303b1795-61a1-48bd-85b2-d6f0e31a04f1,BRIT415961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:303b1795-61a1-48bd-85b2-d6f0e31a04f1,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26810982,370-symbiota_data
24938616,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,02650202-3241-45bf-a3d3-51c51531e691,BRIT532394,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Solanales|Solanaceae|Solanum,Plantae,Magnoliophyta,,Solanales,Solanaceae,Solanum elaeagnifolium,3833.0,Cav.,Solanum,,elaeagnifolium,,,Species,,,,,,,,Fred B. Jones,315,1950-07-03,1950.0,7.0,3.0,184.0,,,Sheet 2 of 2. Sheet 1: [BRIT532395],in sandy loam soil. on cultivated land.,,,,,,,,,,,,,United States,Texas,San Patricio,,7½ miles south of Taft,,,,,,,,,,,,,,,,,,,,apbordelon,2020-05-20 10:09:02,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:02650202-3241-45bf-a3d3-51c51531e691,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24938616,370-symbiota_data
25199973,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,016e932d-35cb-443a-9630-46353ed34eb5,BRIT543878,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Eclipta,Plantae,Magnoliophyta,,Asterales,Asteraceae,Eclipta alba,7107.0,(L.) Hassk.,Eclipta,,alba,,,Species,,,,,,,,Charles S. Wallis,5393,1957-09-07,1957.0,9.0,7.0,250.0,,IX/7/57,,open roadside ditch,,,,,,,,,,,,,United States,Oklahoma,Cherokee,,in Keyough Bottoms 2 mi. N. of Ft. Gibson.,,,,,,,,,,,,,,,,,,,,apbordelon,2020-06-18 13:45:04,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:016e932d-35cb-443a-9630-46353ed34eb5,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25199973,370-symbiota_data
26828303,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,ab129280-44ac-4a7d-9ee9-042247c6fbb2,BRIT321245,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Xanthisma|Xanthisma spinulosum,Plantae,Magnoliophyta,,Asterales,Asteraceae,Xanthisma spinulosum var. spinulosum,16302.0,(Pursh) D.R. Morgan & R.L. Hartm.,Xanthisma,,spinulosum,var.,spinulosum,Variety,Guy Nesom,2016,,,,,,Turner Collins,138,1965-05-18,1965.0,5.0,18.0,138.0,,,Frequent.,"Shallow soils with rock or gravel along bluff, along breaks of Caprock.",,,,,,,,,,,,,United States,Texas,Ector,,"Along Concho Bluff, frequent along breaks of Caprock 1-5 miles northwest of Notrees, TX.",,31.96864,-102.816161,,,,dschwilk,WGS84,GeoLocate,requires verification,glcPrecision=High|glcScore=82|glcParsePattern=Distance NorthWest of NOTREES,,,,,,,,,JLippert,2020-10-27 16:09:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:ab129280-44ac-4a7d-9ee9-042247c6fbb2,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26828303,370-symbiota_data
26835548,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,12432704-c045-4049-bd72-2ed9d5545685,BRIT522256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 16:30:53,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:12432704-c045-4049-bd72-2ed9d5545685,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26835548,370-symbiota_data
26793649,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,a8f2e2ae-d8b7-452e-8f2c-bd76cc27c4cb,BRIT396636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:a8f2e2ae-d8b7-452e-8f2c-bd76cc27c4cb,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26793649,370-symbiota_data
24838015,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,a921447e-eb4e-4ef5-b5fa-cfe87f080eb4,BRIT343888,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Caryophyllaceae|Arenaria,Plantae,Magnoliophyta,,Caryophyllales,Caryophyllaceae,Arenaria benthamii,17894.0,Fenzl ex Torr. & A. Gray,Arenaria,,benthamii,,,Species,,,,,,,,Stanley D. Jones; Robert Kral 78633,6646,1991-05-09,1991.0,5.0,9.0,129.0,,1991-5-9,Occasional.,"Mesic to xeric juniper-oak woodland. Partial shade, W facing slope along top of berm.; Shallow calcareous clay soil with limestone rock.",,,,,,"Maurandya, Wedelia, Matelea, Garrya, Diospyros, Carex, Panicum, Triodanis, Phacelia, Brazoria, Streptanthus, Hymenoxys",,,,,,,United States,Texas,Travis,,"Ca. 200 m NW on Valburn Drive from its jct. with Ladera Norte on North Cat Mountain, NW Austin.",,,,,,,,,,,,,,,,,,,,TEX4BRITwzhou,2020-06-19 11:17:16,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:a921447e-eb4e-4ef5-b5fa-cfe87f080eb4,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24838015,370-symbiota_data
25220530,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,92b12c2f-707f-4df8-bedc-2673ef730d5b,BRIT560154,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Solidago,Plantae,Magnoliophyta,,Asterales,Asteraceae,Solidago delicatula,101730.0,Small,Solidago,,delicatula,,,Species,,,,,,,,George J. Goodman,7384,1962-08-19,1962.0,8.0,19.0,231.0,,,,occasional in shaded areas of wooded ravine,,,,,,,,,,,,,United States,Oklahoma,Muskogee,,4 miles north of Braggs,,,,,,,,,,,,,,,,,,,,apbordelon,2020-07-03 06:08:56,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:92b12c2f-707f-4df8-bedc-2673ef730d5b,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25220530,370-symbiota_data
26822196,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,80e3160a-4e92-4805-a7c5-b2ce2e262781,BRIT375721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:80e3160a-4e92-4805-a7c5-b2ce2e262781,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26822196,370-symbiota_data
14254623,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,6a9e60e8-dcda-40e9-a2c2-24283bdf2a80,BRIT340024,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Descurainia|Descurainia pinnata,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,Descurainia pinnata var. osmiarum,12721.0,(Cockerell) Shinners,Descurainia,,pinnata,var.,osmiarum,Variety,,,,,,,,Eula Whitehouse,19586,1948-04-14,1948.0,4.0,14.0,105.0,,1948-04-14,,,,,,,,,,,,,,,United States,Texas,Brewster,,,,29.81195,-103.251756,,114705.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:38:37,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:6a9e60e8-dcda-40e9-a2c2-24283bdf2a80,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14254623,370-symbiota_data
26820646,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,0c09b2ce-920d-4128-80c8-018116939ecf,BRIT386234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:0c09b2ce-920d-4128-80c8-018116939ecf,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26820646,370-symbiota_data
26806021,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,f49132b9-abdf-4098-b4e3-bc51ad4ec6ba,BRIT366660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:f49132b9-abdf-4098-b4e3-bc51ad4ec6ba,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26806021,370-symbiota_data
14256752,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,0c63343b-fae6-46d3-81c6-c8c6a83ee037,BRIT493478,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Sapindales|Anacardiaceae|Rhus,Plantae,Magnoliophyta,,Sapindales,Anacardiaceae,Rhus virens,1454.0,Lindh. ex A. Gray,Rhus,,virens,,,Species,,,,,,,,Barton H. Warnock; Billie L. Turner,24,1948-09-14,1948.0,9.0,14.0,258.0,,1948-09-14,,,,,,,,,,,,,,,United States,Texas,Terrell,,,,30.224962,-102.076486,,65142.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:33:59,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:0c63343b-fae6-46d3-81c6-c8c6a83ee037,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14256752,370-symbiota_data
19517494,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,6aeaac79-cd1c-4a84-9543-77d743cf922c,BRIT480376,,Plantae|Magnoliophyta|Monocots|Asparagales|Amaryllidaceae|Nothoscordum,Plantae,Magnoliophyta,,Asparagales,Amaryllidaceae,Nothoscordum bivalve,2587.0,(L.) Britton,Nothoscordum,,bivalve,,,Species,,,,,,,,"Felix G. Gongora; Juan D. Garza, Wm. L. McCart",8793,1963-03-09,1963.0,3.0,9.0,68.0,,,,In calcareous clay,,,,,,,,,,,,,United States,Texas,Kleberg,,Riviera Beach,,,,,,,,,,,,,,,,,,,,wendystewart,2020-04-11 10:46:10,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:6aeaac79-cd1c-4a84-9543-77d743cf922c,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19517494,370-symbiota_data
26791110,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,c50ee0b3-3c00-498c-b6f1-0970c065596d,BRIT415199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:c50ee0b3-3c00-498c-b6f1-0970c065596d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26791110,370-symbiota_data
14235353,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,ef52c71d-1ca4-4718-8d9b-7da00ff9053f,BRIT283654,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Conyza|Conyza canadensis,Plantae,Magnoliophyta,,Asterales,Asteraceae,Conyza canadensis var. glabrata,12589.0,(A. Gray) Cronquist,Conyza,,canadensis,var.,glabrata,Variety,,,,,,,,Tom Starbuck,2232,1982-05-26,1982.0,5.0,26.0,146.0,,1982-05-26,,,,,,,,,,,,,,,United States,Texas,Robertson,,,,31.027042,-96.512789,,46534.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:14:14,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:ef52c71d-1ca4-4718-8d9b-7da00ff9053f,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14235353,370-symbiota_data
14238834,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,4b4b5d46-59f5-41c7-a921-c6a801a87d66,BRIT320856,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Lindheimera,Plantae,Magnoliophyta,,Asterales,Asteraceae,Lindheimera texana,50233.0,A.Gray & Engelm.,Lindheimera,,texana,,,Species,,,,,,,,Eula Whitehouse,15306,1946-04-14,1946.0,4.0,14.0,104.0,,1946-04-14,,,,,,,,,,,,,,,United States,Texas,Jack,,,,33.233461,-98.172458,,41909.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 13:08:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:4b4b5d46-59f5-41c7-a921-c6a801a87d66,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14238834,370-symbiota_data
24940414,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,b4806cf3-ceb6-4214-91af-76b749346175,BRIT526405,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Cyperaceae,Plantae,Magnoliophyta,,Poales,Cyperaceae,Cyperus,4454.0,L.,Cyperus,,,,,Genus,,,,,,,,W. R. Carr,22296,2003-10-02,2003.0,10.0,2.0,275.0,,,rare,"Rare on preserve, noted only along fenceline between heavily grazed pasture on clay soils and ungrazed grassy railroad right-of-way on somewhat sandier soils. Associates include Ambrosia psilostachya, Croton capitatus, Cynodon dactylon, Gutierrezia texana, Helianthus praecox subsp. runyonii, Lantana camara, L. urticoides, Malvaviscus arboreus, Panicum maximum, Salvia coccinea, Setaria sp.",,,,,,"Ambrosia psilostachya, Croton capitatus, Cynodon dactylon, Gutierrezia texana, Helianthus praecox subsp. runyonii, Lantana camara, Lantana urticoides, Malvaviscus arboreus, Panicum maximum, Salvia coccinea, Setaria",,,,,,,United States,Texas,San Patricio,,"S side of tracks just W of corral at N end of McGregor Ranch / Nueces Delta Preserve, ca. 3.0-3.1 airmiles SSW of jct. US 77 and F. M. 631 at Odem. Odem Quadrangle.",,27.918283,-97.612933,,,"N27°55.097', W097°36.776'",,1=present on sheet,,,,5.0,,,,,15 ft.,,,apbordelon,2020-05-25 12:01:58,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:b4806cf3-ceb6-4214-91af-76b749346175,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24940414,370-symbiota_data
24838834,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,4d7afd6a-cb9e-48c0-bd71-9f597477fa56,BRIT350221,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Cassia,Plantae,Magnoliophyta,,Fabales,Fabaceae,Cassia roemeriana,63358.0,Scheele,Cassia,,roemeriana,,,Species,,,,,,,,Joe Cornelius,1051,1981-08-22,1981.0,8.0,22.0,234.0,,1981-8-22,Abundant in disturbed areas.,,,,,,,,,,,,,,United States,Texas,Throckmorton,,Sandy limestone loam of mesquite grassland approximately 21 km N and 8 km E of Throckmorton. Guy London Ranch.,,,,,,,,,,,,,,,,,,,,TEX4BRITar65965,2020-07-08 13:33:34,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:4d7afd6a-cb9e-48c0-bd71-9f597477fa56,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24838834,370-symbiota_data
14250401,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,6eac919c-06f7-4081-b7df-16131457fe76,BRIT489067,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Apiales|Apiaceae|Eryngium,Plantae,Magnoliophyta,,Apiales,Apiaceae,Eryngium leavenworthii,43336.0,Torr. & A. Gray,Eryngium,,leavenworthii,,,Species,,,,,,,,Barton H. Warnock,6925,1947-08-27,1947.0,8.0,27.0,239.0,,1947-08-27,,,,,,,,,,,,,,,United States,Texas,Pecos,,,,30.781061,-102.72357,,104901.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:39:45,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:6eac919c-06f7-4081-b7df-16131457fe76,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14250401,370-symbiota_data
14267864,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,fd7b990c-9b88-436b-b3bd-55676a3b0075,BRIT348616,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Baptisia|Baptisia bracteata,Plantae,Magnoliophyta,,Fabales,Fabaceae,Baptisia bracteata var. leucophaea,57010.0,Kartesz & Gandhi,Baptisia,,bracteata,var.,leucophaea,Variety,,,,,,,,D. Mosig,15,1978-04-09,1978.0,4.0,9.0,99.0,,1978-04-09,,,,,,,,,,,,,,,United States,Texas,Denton,,,,33.205251,-97.117006,,42344.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:24:35,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:fd7b990c-9b88-436b-b3bd-55676a3b0075,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14267864,370-symbiota_data
26801264,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,c853cbc2-a9ba-44a5-ab24-06b29d2c2bb5,BRIT407167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:c853cbc2-a9ba-44a5-ab24-06b29d2c2bb5,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26801264,370-symbiota_data
25228485,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,08d58793-9edf-4f08-805d-a23db4d0b8ea,BRIT561069,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Zinnia,Plantae,Magnoliophyta,,Asterales,Asteraceae,Zinnia grandiflora,1961.0,Nutt.,Zinnia,,grandiflora,,,Species,,,,,,,,G. Thomas Robbins,3045,1948-05-23,1948.0,5.0,23.0,144.0,,,,"rough, hilly country, partly gypsum, partly red sandstone",,,,,,,,,,,,,United States,Oklahoma,Greer,,about 2 miles south of Mangum,,,,,,,,,,,,,,,,,,,,apbordelon,2020-07-10 07:36:07,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:08d58793-9edf-4f08-805d-a23db4d0b8ea,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25228485,370-symbiota_data
14264404,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,e4cc840d-83ef-4853-81f9-abd4230337c8,BRIT346126,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia marginata,3322.0,Pursh,Euphorbia,,marginata,,,Species,,,,,,,,Leg. ign.,s.n.,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-04-11 11:34:07,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:e4cc840d-83ef-4853-81f9-abd4230337c8,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14264404,370-symbiota_data
19520399,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,67773327-fdbd-4957-be24-4ce3a71b8e76,BRIT482607,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Cyperaceae|Cyperus,Plantae,Magnoliophyta,,Poales,Cyperaceae,Cyperus erythrorhizos,872.0,Muhl.,Cyperus,,erythrorhizos,,,Species,,,,,,,,R. J. Fleetwood,11285,1974-09-22,1974.0,9.0,22.0,265.0,,,,Lake shore at lodge.,,,,,,,,,,,,,United States,Texas,Harrison,,Davidson Foundation Forest,,,,,,,,,,,,,,,,,,,,preprocessed,2020-09-25 10:38:06,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:67773327-fdbd-4957-be24-4ce3a71b8e76,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19520399,370-symbiota_data
24931910,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,6f7e79ab-3ba5-4651-a106-483814fe7ebc,BRIT386473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nfn:britjb,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,preprocessed,2021-02-11 14:51:21,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:6f7e79ab-3ba5-4651-a106-483814fe7ebc,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24931910,370-symbiota_data
19523057,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,47676e9b-5ef1-499b-a8f6-e835e89e0514,BRIT406077,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Cyperaceae|Scleria,Plantae,Magnoliophyta,,Poales,Cyperaceae,Scleria triglomerata,100575.0,Michx.,Scleria,,triglomerata,,,Species,,,,,,,,James Kessler,3025,1979-06-03,1979.0,6.0,3.0,154.0,,,,Sandy soil near creek.,,,,,,,,,,,,,United States,Texas,Montgomery,,W. G. Jones State Forest; Sweetleaf Nature Trail,,,,,,,,,,,,,,,,,,,,wendystewart,2020-04-11 10:46:10,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:47676e9b-5ef1-499b-a8f6-e835e89e0514,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19523057,370-symbiota_data
26835695,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,fe393307-5462-40e5-a3ff-c818f6692469,BRIT518788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 16:30:53,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:fe393307-5462-40e5-a3ff-c818f6692469,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26835695,370-symbiota_data
